line_id,document_no,doc_type,original_document_no,date_key,month_key,rep_key,team_key,customer_key,product_key,country_code,currency,fx_rate,quantity,unit_list_price_usd,discount_pct,gross_amount_usd,discount_amount_usd,net_amount_usd,cost_amount_usd,gross_margin_usd,commission_weight,days_since_original,is_month_end_window,net_amount_local
L0016592,INV-2025-008017,INV,,20250309,202503,11,1,61,15,EG,EGP,48.9489,7,1100.0,0.0901,7700.0,693.77,7006.23,6006.0,1000.23,1.0,,0,342947.25
L0016710,INV-2025-008068,INV,,20250309,202503,18,2,319,1,EG,EGP,48.9489,1,2400.0,0.0391,2400.0,93.84,2306.16,1320.0,986.16,1.0,,0,112884.0
L0016711,INV-2025-008068,INV,,20250309,202503,18,2,319,17,EG,EGP,48.9489,2,450.0,0.0513,900.0,46.17,853.83,675.0,178.83,1.0,,0,41794.03
L0016731,INV-2025-008081,INV,,20250309,202503,19,2,143,17,EG,EGP,48.9489,3,450.0,0.0443,1350.0,59.81,1290.19,1012.5,277.69,1.0,,0,63153.61
L0016732,INV-2025-008081,INV,,20250309,202503,19,2,143,7,EG,EGP,48.9489,2,1200.0,0.0534,2400.0,128.16,2271.84,720.0,1551.84,1.0,,0,111204.07
L0016733,INV-2025-008081,INV,,20250309,202503,19,2,143,7,EG,EGP,48.9489,1,1200.0,0.0204,1200.0,24.48,1175.52,360.0,815.52,1.0,,0,57540.41
L0016750,INV-2025-008092,INV,,20250309,202503,23,2,161,5,EG,EGP,48.9489,1,1800.0,0.0738,1800.0,132.84,1667.16,720.0,947.16,1.0,,0,81605.65
L0016751,INV-2025-008092,INV,,20250309,202503,23,2,161,15,EG,EGP,48.9489,3,1100.0,0.1011,3300.0,333.63,2966.37,2574.0,392.37,1.0,,0,145200.55
L0016763,INV-2025-008101,INV,,20250309,202503,24,2,316,10,EG,EGP,48.9489,1,3000.0,0.1273,3000.0,381.9,2618.1,900.0,1718.1,1.25,,0,128153.12
L0016789,INV-2025-008118,INV,,20250309,202503,26,2,204,7,EG,EGP,48.9489,1,1200.0,0.1167,1200.0,140.04,1059.96,360.0,699.96,1.0,,0,51883.88
L0016790,INV-2025-008118,INV,,20250309,202503,26,2,204,5,EG,EGP,48.9489,2,1800.0,0.1161,3600.0,417.96,3182.04,1440.0,1742.04,1.0,,0,155757.36
L0016915,INV-2025-008192,INV,,20250309,202503,87,2,233,17,EG,EGP,48.9489,2,450.0,0.0716,900.0,64.44,835.56,675.0,160.56,1.0,,0,40899.73
L0016916,INV-2025-008192,INV,,20250309,202503,87,2,233,7,EG,EGP,48.9489,1,1200.0,0.0468,1200.0,56.16,1143.84,360.0,783.84,1.0,,0,55989.71
L0017083,INV-2025-008262,INV,,20250309,202503,40,4,378,12,SA,SAR,3.75,4,4800.0,0.1026,19200.0,1969.92,17230.08,8640.0,8590.08,1.25,,0,64612.8
L0017088,INV-2025-008265,INV,,20250309,202503,40,4,386,12,SA,SAR,3.75,2,4800.0,0.0859,9600.0,824.64,8775.36,4320.0,4455.36,1.25,,0,32907.6
L0017089,INV-2025-008265,INV,,20250309,202503,40,4,386,11,SA,SAR,3.75,2,18000.0,0.0608,36000.0,2188.8,33811.2,14400.0,19411.2,1.25,,0,126792.0
L0017090,INV-2025-008265,INV,,20250309,202503,40,4,386,8,SA,SAR,3.75,24,1500.0,0.1157,36000.0,4165.2,31834.8,25200.0,6634.8,1.0,,0,119380.5
L0017208,INV-2025-008317,INV,,20250309,202503,47,5,528,17,SA,SAR,3.75,8,450.0,0.0875,3600.0,315.0,3285.0,2700.0,585.0,1.0,,0,12318.75
L0017209,INV-2025-008317,INV,,20250309,202503,47,5,528,10,SA,SAR,3.75,1,3000.0,0.0768,3000.0,230.4,2769.6,900.0,1869.6,1.25,,0,10386.0
L0017297,INV-2025-008365,INV,,20250309,202503,51,5,568,1,SA,SAR,3.75,1,2400.0,0.0739,2400.0,177.36,2222.64,1320.0,902.64,1.0,,0,8334.9
L0017326,INV-2025-008379,INV,,20250309,202503,52,5,675,12,SA,SAR,3.75,1,4800.0,0.065,4800.0,312.0,4488.0,2160.0,2328.0,1.25,,0,16830.0
L0017327,INV-2025-008379,INV,,20250309,202503,52,5,675,12,SA,SAR,3.75,1,4800.0,0.0,4800.0,0.0,4800.0,2160.0,2640.0,1.25,,0,18000.0
L0017333,INV-2025-008383,INV,,20250309,202503,52,5,699,20,SA,SAR,3.75,1,1500.0,0.0565,1500.0,84.75,1415.25,750.0,665.25,1.0,,0,5307.19
L0017368,INV-2025-008406,INV,,20250309,202503,54,5,622,5,SA,SAR,3.75,1,1800.0,0.0529,1800.0,95.22,1704.78,720.0,984.78,1.0,,0,6392.92
L0017369,INV-2025-008406,INV,,20250309,202503,54,5,622,18,SA,SAR,3.75,5,800.0,0.0557,4000.0,222.8,3777.2,2200.0,1577.2,1.0,,0,14164.5
L0017677,INV-2025-008553,INV,,20250309,202503,88,8,909,8,OM,OMR,0.3845,1,1500.0,0.0649,1500.0,97.35,1402.65,1050.0,352.65,1.0,,0,539.32
L0017684,INV-2025-008557,INV,,20250309,202503,89,8,838,1,OM,OMR,0.3845,1,2400.0,0.0169,2400.0,40.57,2359.43,1320.0,1039.43,1.0,,0,907.2
L0016611,INV-2025-008025,INV,,20250310,202503,12,1,41,7,EG,EGP,48.9489,1,1200.0,0.0726,1200.0,87.12,1112.88,360.0,752.88,1.0,,0,54474.25
L0016612,INV-2025-008025,INV,,20250310,202503,12,1,41,8,EG,EGP,48.9489,2,1500.0,0.0887,3000.0,266.1,2733.9,2100.0,633.9,1.0,,0,133821.4
L0016613,INV-2025-008025,INV,,20250310,202503,12,1,41,12,EG,EGP,48.9489,1,4800.0,0.0616,4800.0,295.68,4504.32,2160.0,2344.32,1.25,,0,220481.51
L0016614,INV-2025-008025,INV,,20250310,202503,12,1,41,18,EG,EGP,48.9489,2,800.0,0.0873,1600.0,139.68,1460.32,880.0,580.32,1.0,,0,71481.06
L0016615,INV-2025-008025,INV,,20250310,202503,12,1,41,10,EG,EGP,48.9489,1,3000.0,0.0875,3000.0,262.5,2737.5,900.0,1837.5,1.25,,0,133997.61
L0016784,INV-2025-008115,INV,,20250310,202503,26,2,263,10,EG,EGP,48.9489,1,3000.0,0.1036,3000.0,310.8,2689.2,900.0,1789.2,1.25,,0,131633.38
L0016819,INV-2025-008135,INV,,20250310,202503,27,2,268,1,EG,EGP,48.9489,1,2400.0,0.0226,2400.0,54.24,2345.76,1320.0,1025.76,1.0,,0,114822.37
L0016820,INV-2025-008135,INV,,20250310,202503,27,2,268,1,EG,EGP,48.9489,1,2400.0,0.0377,2400.0,90.48,2309.52,1320.0,989.52,1.0,,0,113048.46
L0016863,INV-2025-008161,INV,,20250310,202503,85,2,221,1,EG,EGP,48.9489,1,2400.0,0.0658,2400.0,157.92,2242.08,1320.0,922.08,1.0,,0,109747.35
L0016864,INV-2025-008161,INV,,20250310,202503,85,2,221,7,EG,EGP,48.9489,1,1200.0,0.0599,1200.0,71.88,1128.12,360.0,768.12,1.0,,0,55220.23
L0016884,INV-2025-008173,INV,,20250310,202503,9,2,285,8,EG,EGP,48.9489,2,1500.0,0.1074,3000.0,322.2,2677.8,2100.0,577.8,1.0,,0,131075.36
L0016885,INV-2025-008173,INV,,20250310,202503,9,2,285,1,EG,EGP,48.9489,1,2400.0,0.0278,2400.0,66.72,2333.28,1320.0,1013.28,1.0,,0,114211.49
L0016923,INV-2025-008198,INV,,20250310,202503,87,2,293,15,EG,EGP,48.9489,4,1100.0,0.0705,4400.0,310.2,4089.8,3432.0,657.8,1.0,,0,200191.21
L0017275,INV-2025-008354,INV,,20250310,202503,50,5,509,18,SA,SAR,3.75,1,800.0,0.0478,800.0,38.24,761.76,440.0,321.76,1.0,,0,2856.6
L0017276,INV-2025-008354,INV,,20250310,202503,50,5,509,7,SA,SAR,3.75,3,1200.0,0.0546,3600.0,196.56,3403.44,1080.0,2323.44,1.0,,0,12762.9
L0017277,INV-2025-008354,INV,,20250310,202503,50,5,509,7,SA,SAR,3.75,1,1200.0,0.077,1200.0,92.4,1107.6,360.0,747.6,1.0,,0,4153.5
L0017348,INV-2025-008393,INV,,20250310,202503,52,5,618,17,SA,SAR,3.75,3,450.0,0.1166,1350.0,157.41,1192.59,1012.5,180.09,1.0,,0,4472.21
L0017349,INV-2025-008393,INV,,20250310,202503,52,5,618,8,SA,SAR,3.75,2,1500.0,0.0464,3000.0,139.2,2860.8,2100.0,760.8,1.0,,0,10728.0
L0017588,INV-2025-008503,INV,,20250310,202503,79,7,779,1,AE,AED,3.6725,2,2400.0,0.1773,4800.0,851.04,3948.96,2640.0,1308.96,1.0,,0,14502.56
L0017589,INV-2025-008503,INV,,20250310,202503,79,7,779,15,AE,AED,3.6725,5,1100.0,0.2069,5500.0,1137.95,4362.05,4290.0,72.05,1.0,,0,16019.63
L0017590,INV-2025-008503,INV,,20250310,202503,79,7,779,17,AE,AED,3.6725,1,450.0,0.1872,450.0,84.24,365.76,337.5,28.26,1.0,,0,1343.25
L0016578,INV-2025-008012,INV,,20250311,202503,10,1,42,3,EG,EGP,48.9489,1,3600.0,0.1627,3600.0,585.72,3014.28,1620.0,1394.28,1.0,,0,147545.69
L0016579,INV-2025-008012,INV,,20250311,202503,10,1,42,20,EG,EGP,48.9489,1,1500.0,0.1187,1500.0,178.05,1321.95,750.0,571.95,1.0,,0,64708.0
L0016580,INV-2025-008012,INV,,20250311,202503,10,1,42,5,EG,EGP,48.9489,2,1800.0,0.1315,3600.0,473.4,3126.6,1440.0,1686.6,1.0,,0,153043.63
L0016679,INV-2025-008052,INV,,20250311,202503,17,1,16,8,EG,EGP,48.9489,2,1500.0,0.1154,3000.0,346.2,2653.8,2100.0,553.8,1.0,,0,129900.59
L0016680,INV-2025-008052,INV,,20250311,202503,17,1,16,7,EG,EGP,48.9489,2,1200.0,0.1177,2400.0,282.48,2117.52,720.0,1397.52,1.0,,0,103650.27
L0016681,INV-2025-008052,INV,,20250311,202503,17,1,16,20,EG,EGP,48.9489,3,1500.0,0.117,4500.0,526.5,3973.5,2250.0,1723.5,1.0,,0,194498.45
L0016682,INV-2025-008052,INV,,20250311,202503,17,1,16,12,EG,EGP,48.9489,1,4800.0,0.0741,4800.0,355.68,4444.32,2160.0,2284.32,1.25,,0,217544.58
L0016727,INV-2025-008079,INV,,20250311,202503,19,2,229,7,EG,EGP,48.9489,1,1200.0,0.005,1200.0,6.0,1194.0,360.0,834.0,1.0,,0,58444.99
L0016728,INV-2025-008079,INV,,20250311,202503,19,2,229,16,EG,EGP,48.9489,1,2200.0,0.02,2200.0,44.0,2156.0,1760.0,396.0,1.0,,0,105533.83
L0016752,INV-2025-008093,INV,,20250311,202503,23,2,307,3,EG,EGP,48.9489,1,3600.0,0.1143,3600.0,411.48,3188.52,1620.0,1568.52,1.0,,0,156074.55
L0016850,INV-2025-008152,INV,,20250311,202503,28,2,112,17,EG,EGP,48.9489,17,450.0,0.064,7650.0,489.6,7160.4,5737.5,1422.9,1.0,,0,350493.62
L0016942,INV-2025-008207,INV,,20250311,202503,30,3,352,10,EG,EGP,48.9489,1,3000.0,0.1443,3000.0,432.9,2567.1,900.0,1667.1,1.25,,0,125656.72
L0016943,INV-2025-008207,INV,,20250311,202503,30,3,352,12,EG,EGP,48.9489,1,4800.0,0.1088,4800.0,522.24,4277.76,2160.0,2117.76,1.25,,0,209391.65
L0016944,INV-2025-008207,INV,,20250311,202503,30,3,352,1,EG,EGP,48.9489,1,2400.0,0.1691,2400.0,405.84,1994.16,1320.0,674.16,1.0,,0,97611.94
L0016945,INV-2025-008207,INV,,20250311,202503,30,3,352,7,EG,EGP,48.9489,1,1200.0,0.1628,1200.0,195.36,1004.64,360.0,644.64,1.0,,0,49176.02
L0016979,INV-2025-008223,INV,,20250311,202503,32,3,372,15,EG,EGP,48.9489,1,1100.0,0.2085,1100.0,229.35,870.65,858.0,12.65,1.0,,0,42617.36
L0016980,INV-2025-008223,INV,,20250311,202503,32,3,372,16,EG,EGP,48.9489,1,2200.0,0.1639,2200.0,360.58,1839.42,1760.0,79.42,1.0,,0,90037.59
L0016981,INV-2025-008223,INV,,20250311,202503,32,3,372,17,EG,EGP,48.9489,2,450.0,0.2225,900.0,200.25,699.75,675.0,24.75,1.0,,0,34251.98
L0016993,INV-2025-008231,INV,,20250311,202503,33,3,346,7,EG,EGP,48.9489,1,1200.0,0.1648,1200.0,197.76,1002.24,360.0,642.24,1.0,,0,49058.55
L0016994,INV-2025-008231,INV,,20250311,202503,33,3,346,15,EG,EGP,48.9489,2,1100.0,0.2071,2200.0,455.62,1744.38,1716.0,28.38,1.0,,0,85385.48
L0016995,INV-2025-008231,INV,,20250311,202503,33,3,346,17,EG,EGP,48.9489,2,450.0,0.1683,900.0,151.47,748.53,675.0,73.53,1.0,,0,36639.71
L0016996,INV-2025-008231,INV,,20250311,202503,33,3,346,8,EG,EGP,48.9489,1,1500.0,0.2193,1500.0,328.95,1171.05,1050.0,121.05,1.0,,0,57321.61
L0017248,INV-2025-008339,INV,,20250311,202503,50,5,490,7,SA,SAR,3.75,1,1200.0,0.0466,1200.0,55.92,1144.08,360.0,784.08,1.0,,0,4290.3
L0017249,INV-2025-008339,INV,,20250311,202503,50,5,490,18,SA,SAR,3.75,9,800.0,0.0593,7200.0,426.96,6773.04,3960.0,2813.04,1.0,,0,25398.9
L0017300,INV-2025-008367,INV,,20250311,202503,51,5,566,10,SA,SAR,3.75,1,3000.0,0.0328,3000.0,98.4,2901.6,900.0,2001.6,1.25,,0,10881.0
L0017301,INV-2025-008367,INV,,20250311,202503,51,5,566,7,SA,SAR,3.75,3,1200.0,0.0422,3600.0,151.92,3448.08,1080.0,2368.08,1.0,,0,12930.3
L0017308,INV-2025-008371,INV,,20250311,202503,51,5,624,1,SA,SAR,3.75,1,2400.0,0.0394,2400.0,94.56,2305.44,1320.0,985.44,1.0,,0,8645.4
L0017309,INV-2025-008371,INV,,20250311,202503,51,5,624,15,SA,SAR,3.75,1,1100.0,0.0167,1100.0,18.37,1081.63,858.0,223.63,1.0,,0,4056.11
L0017383,INV-2025-008416,INV,,20250311,202503,54,5,455,1,SA,SAR,3.75,1,2400.0,0.0765,2400.0,183.6,2216.4,1320.0,896.4,1.0,,0,8311.5
L0017384,INV-2025-008416,INV,,20250311,202503,54,5,455,16,SA,SAR,3.75,1,2200.0,0.0795,2200.0,174.9,2025.1,1760.0,265.1,1.0,,0,7594.12
L0017435,INV-2025-008444,INV,,20250311,202503,58,6,726,18,AE,AED,3.6725,1,800.0,0.1446,800.0,115.68,684.32,440.0,244.32,1.0,,0,2513.17
L0017437,INV-2025-008444,INV,,20250311,202503,58,6,726,4,AE,AED,3.6725,1,9000.0,0.1163,9000.0,1046.7,7953.3,4950.0,3003.3,1.0,,0,29208.49
L0017438,INV-2025-008444,INV,,20250311,202503,58,6,726,10,AE,AED,3.6725,1,3000.0,0.1281,3000.0,384.3,2615.7,900.0,1715.7,1.25,,0,9606.16
L0017439,INV-2025-008444,INV,,20250311,202503,58,6,726,12,AE,AED,3.6725,1,4800.0,0.114,4800.0,547.2,4252.8,2160.0,2092.8,1.25,,0,15618.41
L0017486,INV-2025-008462,INV,,20250311,202503,62,6,763,8,AE,AED,3.6725,2,1500.0,0.1333,3000.0,399.9,2600.1,2100.0,500.1,1.0,,0,9548.87
L0017487,INV-2025-008462,INV,,20250311,202503,62,6,763,8,AE,AED,3.6725,2,1500.0,0.1044,3000.0,313.2,2686.8,2100.0,586.8,1.0,,0,9867.27
L0017488,INV-2025-008462,INV,,20250311,202503,62,6,763,3,AE,AED,3.6725,2,3600.0,0.099,7200.0,712.8,6487.2,3240.0,3247.2,1.0,,0,23824.24
L0017489,INV-2025-008462,INV,,20250311,202503,62,6,763,12,AE,AED,3.6725,1,4800.0,0.1145,4800.0,549.6,4250.4,2160.0,2090.4,1.25,,0,15609.59
L0016595,INV-2025-008019,INV,,20250312,202503,11,1,66,1,EG,EGP,48.9489,1,2400.0,0.0818,2400.0,196.32,2203.68,1320.0,883.68,1.0,,0,107867.71
L0016596,INV-2025-008019,INV,,20250312,202503,11,1,66,8,EG,EGP,48.9489,1,1500.0,0.0647,1500.0,97.05,1402.95,1050.0,352.95,1.0,,0,68672.86
L0016597,INV-2025-008019,INV,,20250312,202503,11,1,66,12,EG,EGP,48.9489,1,4800.0,0.065,4800.0,312.0,4488.0,2160.0,2328.0,1.25,,0,219682.66
L0016699,INV-2025-008061,INV,,20250312,202503,18,2,218,8,EG,EGP,48.9489,1,1500.0,0.0513,1500.0,76.95,1423.05,1050.0,373.05,1.0,,0,69656.73
L0016702,INV-2025-008064,INV,,20250312,202503,18,2,295,1,EG,EGP,48.9489,1,2400.0,0.0609,2400.0,146.16,2253.84,1320.0,933.84,1.0,,0,110322.99
L0016703,INV-2025-008064,INV,,20250312,202503,18,2,295,12,EG,EGP,48.9489,1,4800.0,0.0322,4800.0,154.56,4645.44,2160.0,2485.44,1.25,,0,227389.18
L0016773,INV-2025-008108,INV,,20250312,202503,25,2,185,1,EG,EGP,48.9489,1,2400.0,0.0431,2400.0,103.44,2296.56,1320.0,976.56,1.0,,0,112414.09
L0016774,INV-2025-008108,INV,,20250312,202503,25,2,185,7,EG,EGP,48.9489,2,1200.0,0.0372,2400.0,89.28,2310.72,720.0,1590.72,1.0,,0,113107.2
L0016829,INV-2025-008139,INV,,20250312,202503,27,2,240,12,EG,EGP,48.9489,1,4800.0,0.0349,4800.0,167.52,4632.48,2160.0,2472.48,1.25,,0,226754.8
L0016840,INV-2025-008145,INV,,20250312,202503,27,2,71,8,EG,EGP,48.9489,2,1500.0,0.0272,3000.0,81.6,2918.4,2100.0,818.4,1.0,,0,142852.47
L0016852,INV-2025-008154,INV,,20250312,202503,28,2,77,17,EG,EGP,48.9489,6,450.0,0.0109,2700.0,29.43,2670.57,2025.0,645.57,1.0,,0,130721.43
L0016894,INV-2025-008178,INV,,20250312,202503,9,2,304,15,EG,EGP,48.9489,3,1100.0,0.0539,3300.0,177.87,3122.13,2574.0,548.13,1.0,,0,152824.83
L0016912,INV-2025-008190,INV,,20250312,202503,86,2,298,1,EG,EGP,48.9489,1,2400.0,0.1301,2400.0,312.24,2087.76,1320.0,767.76,1.0,,0,102193.56
L0017041,INV-2025-008249,INV,,20250312,202503,36,4,427,12,SA,SAR,3.75,1,4800.0,0.0595,4800.0,285.6,4514.4,2160.0,2354.4,1.25,,0,16929.0
L0017042,INV-2025-008249,INV,,20250312,202503,36,4,427,8,SA,SAR,3.75,10,1500.0,0.0728,15000.0,1092.0,13908.0,10500.0,3408.0,1.0,,0,52155.0
L0017043,INV-2025-008249,INV,,20250312,202503,36,4,427,10,SA,SAR,3.75,1,3000.0,0.0878,3000.0,263.4,2736.6,900.0,1836.6,1.25,,0,10262.25
L0017086,INV-2025-008264,INV,,20250312,202503,40,4,377,7,SA,SAR,3.75,5,1200.0,0.1295,6000.0,777.0,5223.0,1800.0,3423.0,1.0,,0,19586.25
L0017087,INV-2025-008264,INV,,20250312,202503,40,4,377,8,SA,SAR,3.75,8,1500.0,0.1233,12000.0,1479.6,10520.4,8400.0,2120.4,1.0,,0,39451.5
L0017225,INV-2025-008325,INV,,20250312,202503,47,5,488,16,SA,SAR,3.75,3,2200.0,0.0526,6600.0,347.16,6252.84,5280.0,972.84,1.0,,0,23448.15
L0017235,INV-2025-008332,INV,,20250312,202503,48,5,491,7,SA,SAR,3.75,1,1200.0,0.0,1200.0,0.0,1200.0,360.0,840.0,1.0,,0,4500.0
L0017236,INV-2025-008332,INV,,20250312,202503,48,5,491,10,SA,SAR,3.75,2,3000.0,0.0,6000.0,0.0,6000.0,1800.0,4200.0,1.25,,0,22500.0
L0017237,INV-2025-008333,INV,,20250312,202503,48,5,522,17,SA,SAR,3.75,1,450.0,0.0,450.0,0.0,450.0,337.5,112.5,1.0,,0,1687.5
L0017238,INV-2025-008333,INV,,20250312,202503,48,5,522,8,SA,SAR,3.75,1,1500.0,0.0,1500.0,0.0,1500.0,1050.0,450.0,1.0,,0,5625.0
L0017353,INV-2025-008396,INV,,20250312,202503,52,5,602,12,SA,SAR,3.75,1,4800.0,0.0541,4800.0,259.68,4540.32,2160.0,2380.32,1.25,,0,17026.2
L0017400,INV-2025-008426,INV,,20250312,202503,55,5,560,17,SA,SAR,3.75,3,450.0,0.0229,1350.0,30.91,1319.09,1012.5,306.59,1.0,,0,4946.57
L0017401,INV-2025-008426,INV,,20250312,202503,55,5,560,1,SA,SAR,3.75,1,2400.0,0.0243,2400.0,58.32,2341.68,1320.0,1021.68,1.0,,0,8781.3
L0017440,INV-2025-008445,INV,,20250312,202503,58,6,706,20,AE,AED,3.6725,4,1500.0,0.105,6000.0,630.0,5370.0,3000.0,2370.0,1.0,,0,19721.32
L0017441,INV-2025-008445,INV,,20250312,202503,58,6,706,7,AE,AED,3.6725,1,1200.0,0.1006,1200.0,120.72,1079.28,360.0,719.28,1.0,,0,3963.66
L0017442,INV-2025-008445,INV,,20250312,202503,58,6,706,12,AE,AED,3.6725,1,4800.0,0.1192,4800.0,572.16,4227.84,2160.0,2067.84,1.25,,0,15526.74
L0016604,INV-2025-008022,INV,,20250313,202503,12,1,44,18,EG,EGP,48.9489,9,800.0,0.0683,7200.0,491.76,6708.24,3960.0,2748.24,1.0,,0,328360.97
L0016807,INV-2025-008128,INV,,20250313,202503,27,2,272,12,EG,EGP,48.9489,1,4800.0,0.0442,4800.0,212.16,4587.84,2160.0,2427.84,1.25,,0,224569.72
L0016815,INV-2025-008133,INV,,20250313,202503,27,2,187,1,EG,EGP,48.9489,1,2400.0,0.0405,2400.0,97.2,2302.8,1320.0,982.8,1.0,,0,112719.53
L0016816,INV-2025-008133,INV,,20250313,202503,27,2,187,7,EG,EGP,48.9489,1,1200.0,0.0353,1200.0,42.36,1157.64,360.0,797.64,1.0,,0,56665.2
L0016867,INV-2025-008164,INV,,20250313,202503,85,2,194,1,EG,EGP,48.9489,1,2400.0,0.0453,2400.0,108.72,2291.28,1320.0,971.28,1.0,,0,112155.64
L0016901,INV-2025-008184,INV,,20250313,202503,86,2,273,7,EG,EGP,48.9489,1,1200.0,0.0919,1200.0,110.28,1089.72,360.0,729.72,1.0,,0,53340.6
L0016902,INV-2025-008184,INV,,20250313,202503,86,2,273,18,EG,EGP,48.9489,3,800.0,0.1374,2400.0,329.76,2070.24,1320.0,750.24,1.0,,0,101335.97
L0016903,INV-2025-008185,INV,,20250313,202503,86,2,287,7,EG,EGP,48.9489,1,1200.0,0.1362,1200.0,163.44,1036.56,360.0,676.56,1.0,,0,50738.47
L0016904,INV-2025-008185,INV,,20250313,202503,86,2,287,8,EG,EGP,48.9489,1,1500.0,0.1614,1500.0,242.1,1257.9,1050.0,207.9,1.0,,0,61572.82
L0016905,INV-2025-008185,INV,,20250313,202503,86,2,287,7,EG,EGP,48.9489,1,1200.0,0.1009,1200.0,121.08,1078.92,360.0,718.92,1.0,,0,52811.95
L0016919,INV-2025-008194,INV,,20250313,202503,87,2,271,8,EG,EGP,48.9489,1,1500.0,0.0434,1500.0,65.1,1434.9,1050.0,384.9,1.0,,0,70236.78
L0016970,INV-2025-008219,INV,,20250313,202503,32,3,338,7,EG,EGP,48.9489,1,1200.0,0.19,1200.0,228.0,972.0,360.0,612.0,1.0,,0,47578.33
L0016971,INV-2025-008219,INV,,20250313,202503,32,3,338,8,EG,EGP,48.9489,1,1500.0,0.2018,1500.0,302.7,1197.3,1050.0,147.3,1.0,,0,58606.52
L0017264,INV-2025-008349,INV,,20250313,202503,50,5,448,16,SA,SAR,3.75,2,2200.0,0.0878,4400.0,386.32,4013.68,3520.0,493.68,1.0,,0,15051.3
L0017265,INV-2025-008349,INV,,20250313,202503,50,5,448,18,SA,SAR,3.75,3,800.0,0.1013,2400.0,243.12,2156.88,1320.0,836.88,1.0,,0,8088.3
L0017310,INV-2025-008372,INV,,20250313,202503,51,5,511,5,SA,SAR,3.75,2,1800.0,0.0604,3600.0,217.44,3382.56,1440.0,1942.56,1.0,,0,12684.6
L0017311,INV-2025-008373,INV,,20250313,202503,51,5,455,8,SA,SAR,3.75,1,1500.0,0.0346,1500.0,51.9,1448.1,1050.0,398.1,1.0,,0,5430.38
L0017312,INV-2025-008373,INV,,20250313,202503,51,5,455,5,SA,SAR,3.75,2,1800.0,0.0271,3600.0,97.56,3502.44,1440.0,2062.44,1.0,,0,13134.15
L0017376,INV-2025-008412,INV,,20250313,202503,54,5,638,17,SA,SAR,3.75,9,450.0,0.0403,4050.0,163.22,3886.78,3037.5,849.28,1.0,,0,14575.44
L0017390,INV-2025-008419,INV,,20250313,202503,55,5,530,4,SA,SAR,3.75,1,9000.0,0.0,9000.0,0.0,9000.0,4950.0,4050.0,1.0,,0,33750.0
L0017409,INV-2025-008431,INV,,20250313,202503,84,5,473,3,SA,SAR,3.75,2,3600.0,0.0379,7200.0,272.88,6927.12,3240.0,3687.12,1.0,,0,25976.7
L0017474,INV-2025-008457,INV,,20250313,202503,59,6,712,3,AE,AED,3.6725,6,3600.0,0.1462,21600.0,3157.92,18442.08,9720.0,8722.08,1.0,,0,67728.54
L0017475,INV-2025-008457,INV,,20250313,202503,59,6,712,10,AE,AED,3.6725,1,3000.0,0.138,3000.0,414.0,2586.0,900.0,1686.0,1.25,,0,9497.08
L0017530,INV-2025-008477,INV,,20250313,202503,65,7,806,3,AE,AED,3.6725,1,3600.0,0.1702,3600.0,612.72,2987.28,1620.0,1367.28,1.0,,0,10970.79
L0017531,INV-2025-008477,INV,,20250313,202503,65,7,806,8,AE,AED,3.6725,2,1500.0,0.1831,3000.0,549.3,2450.7,2100.0,350.7,1.0,,0,9000.2
L0017532,INV-2025-008477,INV,,20250313,202503,65,7,806,17,AE,AED,3.6725,1,450.0,0.1267,450.0,57.02,392.98,337.5,55.48,1.0,,0,1443.23
L0017573,INV-2025-008497,INV,,20250313,202503,71,7,799,17,AE,AED,3.6725,2,450.0,0.1639,900.0,147.51,752.49,675.0,77.49,1.0,,0,2763.51
L0017574,INV-2025-008497,INV,,20250313,202503,71,7,799,15,AE,AED,3.6725,3,1100.0,0.1912,3300.0,630.96,2669.04,2574.0,95.04,1.0,,0,9802.05
L0017687,INV-2025-008560,INV,,20250313,202503,89,8,861,10,OM,OMR,0.3845,2,3000.0,0.0034,6000.0,20.39,5979.61,1800.0,4179.61,1.25,,0,2299.16
L0031015,CN-2025-00152,CN,INV-2024-005997,20250313,202503,69,7,796,8,AE,AED,3.6725,-3,1500.0,0.2044,-4500.0,-919.8,-3580.2,-3150.0,-430.2,1.0,105.0,0,-13148.28
L0031074,CN-2025-00188,CN,INV-2024-006682,20250313,202503,65,7,781,6,AE,AED,3.6725,-1,7500.0,0.1669,-7500.0,-1251.75,-6248.25,-2850.0,-3398.25,1.0,76.0,0,-22946.7
L0031075,CN-2025-00188,CN,INV-2024-006682,20250313,202503,65,7,781,7,AE,AED,3.6725,-1,1200.0,0.1675,-1200.0,-201.0,-999.0,-360.0,-639.0,1.0,76.0,0,-3668.83
L0016605,INV-2025-008023,INV,,20250314,202503,12,1,36,3,EG,EGP,48.9489,3,3600.0,0.0705,10800.0,761.4,10038.6,4860.0,5178.6,1.0,,0,491378.43
L0016738,INV-2025-008086,INV,,20250314,202503,19,2,142,5,EG,EGP,48.9489,1,1800.0,0.0214,1800.0,38.52,1761.48,720.0,1041.48,1.0,,0,86222.51
L0016830,INV-2025-008140,INV,,20250314,202503,27,2,290,1,EG,EGP,48.9489,1,2400.0,0.0078,2400.0,18.72,2381.28,1320.0,1061.28,1.0,,0,116561.04
L0016831,INV-2025-008140,INV,,20250314,202503,27,2,290,1,EG,EGP,48.9489,1,2400.0,0.0412,2400.0,98.88,2301.12,1320.0,981.12,1.0,,0,112637.29
