line_id,document_no,doc_type,original_document_no,document_date,rep_code,customer_code,country,sku,quantity,unit_list_price_local,discount_pct,net_amount_local,currency,exported_at
L0001527,INV-2024-000744,INV,,2024-02-26,REP-036,CUST-00414,Saudi Arabia,CN-FIB-100,3.0,9000.0,0.1274,23560.2,SAR,2026-01-05 06:00:00
L0015039,INV-2025-007248,INV,,2025-01-16,REP-048,CUST-00766,UAE,CL-PROD,7.0,5508.75,0.1817,31554.67,AED,2026-01-05 06:00:00
L0000062,INV-2024-000022,INV,,2024-01-22,REP-006,CUST-00019,Egypt,MS-HELP,2.0,148320.0,0.1341,256860.58,EGP,2026-01-05 06:00:00
L0024162,INV-2025-011728,INV,,2025-08-01,REP-065,CUST-00970,Oman,CN-FIB-100,1.0,922.8,0.0,922.8,OMR,2026-01-05 06:00:00
L0023957,INV-2025-011643,INV,,2025-08-31,REP-054,CUST-00754,UAE,CL-PROD,10.0,5508.75,0.1478,46945.57,AED,2026-01-05 06:00:00
L0013740,INV-2024-006629,INV,,2024-12-29,REP-051,CUST-00722,UAE,CY-FW,3.0,22035.0,0.2028,52698.91,AED,2026-01-05 06:00:00
L0007907,INV-2024-003848,INV,,2024-08-10,REP-001,CUST-00032,Egypt,CL-BKP,4.0,57385.92,0.0709,213269.03,EGP,2026-01-05 06:00:00
L0008715,INV-2024-004240,INV,,2024-08-29,REP-060,CUST-00786,UAE,DV-AP,1.0,1652.62,0.2412,1254.01,AED,2026-01-05 06:00:00
L0015023,INV-2025-007241,INV,,2025-01-27,REP-076,CUST-00502,Saudi Arabia,CY-EDR,1.0,11250.0,0.0407,10792.12,SAR,2026-01-05 06:00:00
L0031019,CN-2024-00155,CN,INV-2024-006035,2024-11-27,REP-066,CUST-00964,Oman,MS-HELP,-1.0,1845.6,0.0537,-1746.49,OMR,2026-01-05 06:00:00
L0011280,INV-2024-005451,INV,,2024-10-29,REP-074,CUST-00916,Oman,CN-FIB-100,1.0,922.8,0.0662,861.71,OMR,2026-01-05 06:00:00
L0007219,INV-2024-003539,INV,,2024-07-19,REP-024,CUST-00354,Egypt,CL-BKP,1.0,58137.24,0.1975,46655.14,EGP,2026-01-05 06:00:00
L0020690,INV-2025-010042,INV,,2025-06-30,REP-015,CUST-00307,Egypt,PS-IMPL,1.0,40085.68,0.1001,36073.1,EGP,2026-01-05 06:00:00
L0003295,INV-2024-001613,INV,,2024-04-29,REP-004,CUST-00016,Egypt,cl-bkp ,1.0,57528.48,0.1105,51171.58,EGP,2026-01-05 06:00:00
L0024649,INV-2025-011964,INV,,2025-09-30,REP-020,CUST-00306,Egypt,CN-FIB-100,1.0,120147.84,0.0662,112194.05,EGP,2026-01-05 06:00:00
L0023113,INV-2025-011229,INV,,2025-07-15,REP-081,CUST-00838,Oman,CN-FIB-100,1.0,922.8,0.0131,910.71,OMR,2026-01-05 06:00:00
L0028837,INV-2025-013980,INV,,07/11/2025,REP-081,CUST-00834,Oman,DV-AP,2.0,173.02,0.0247,337.49,OMR,2026-01-05 06:00:00
L0006947,INV-2024-003390,INV,,2024-07-12,REP-009,CUST-00029,Egypt,PS-TRN,2.0,72671.55,0.1339,125881.66,EGP,2026-01-05 06:00:00
L0022119,INV-2025-010738,INV,,2025-07-24,REP-010,CUST-00104,Egypt,CL-BKP,3.0,59431.2,0.0,178293.6,EGP,2026-01-05 06:00:00
L0010258,INV-2024-004959,INV,,2024-10-06,REP-009,CUST-00046,Egypt,CY-EDR,1.0,145989.0,0.0891,132981.38,EGP,2026-01-05 06:00:00
L0001743,INV-2024-000867,INV,,2024-02-19,REP-046,CUST-00705,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0615,8446.5,SAR,2026-01-05 06:00:00
L0019911,INV-2025-009669,INV,,2025-05-24,REP-047,CUST-00500,Saudi Arabia,MS-HELP,1.0,18000.0,0.0243,17562.6,SAR,2026-01-05 06:00:00
L0006563,INV-2024-003214,INV,,2024-06-28,REP-072,CUST-00728,UAE,CL-BKP,11.0,4407.0,0.1144,42931.23,AED,2026-01-05 06:00:00
L0027044,INV-2025-013105,INV,,2025-10-20,REP-049,CUST-00809,UAE,PS-AUD,2.0,20198.75,0.2302,31098.0,AED,2026-01-05 06:00:00
L0017581,INV-2025-008500,INV,,2025-03-31,REP-063,CUST-00806,UAE,DV-AP,1.0,1652.62,0.1967,1327.55,AED,2026-01-05 06:00:00
L0004561,INV-2024-002231,INV,,2024-05-23,REP-012,CUST-00273,Egypt,CY-EDR,1.0,143654.1,0.0706,133512.12,EGP,2026-01-05 06:00:00
L0023493,INV-2025-011424,INV,,2025-08-14,REP-001,CUST-00154,Egypt,CL-BKP,2.0,59835.96,0.043,114526.03,EGP,2026-01-05 06:00:00
L0029034,INV-2025-014069,INV,,2025-12-02,REP-082,CUST-00044,Egypt,CY-EDR,2.0,151361.1,0.1233,265396.55,EGP,2026-01-05 06:00:00
L0012291,INV-2024-005929,INV,,2024-11-18,REP-055,CUST-00769,UAE,CL-BKP,1.0,4407.0,0.0933,3995.83,AED,2026-01-05 06:00:00
L0012458,INV-2024-005991,INV,,2024-11-29,REP-061,CUST-00786,UAE,CL-PROD,1.0,5508.75,0.1666,4590.99,AED,2026-01-05 06:00:00
L0002936,INV-2024-001445,INV,,2024-03-30,REP-047,CUST-00569,Saudi Arabia,CN-FIB-100,2.0,9000.0,0.0633,16860.6,SAR,2026-01-05 06:00:00
L0008957,INV-2024-004352,INV,,2024-09-20,REP-004,CUST-00023,Egypt,CY-EDR,1.0,144710.7,0.0528,137069.98,EGP,2026-01-05 06:00:00
L0010450,INV-2024-005072,INV,,2024-10-05,REP-022,CUST-00375,Egypt,DV-AP,1.0,21898.35,0.1633,18322.35,EGP,2026-01-05 06:00:00
L0008942,INV-2024-004346,INV,,2024-09-30,REP-004,CUST-00049,Egypt,CL-BKP,1.0,57884.28,0.0693,53872.9,EGP,2026-01-05 06:00:00
L0022526,INV-2025-010947,INV,,2025-07-31,REP-085,CUST-00401,Saudi Arabia,CL-IAAS-S,13.0,1800.0,0.137,20194.2,USD,2026-01-05 06:00:00
L0005858,INV-2024-002891,INV,,2024-06-02,REP-020,CUST-00288,Egypt,CY-EDR,1.0,144350.1,0.0731,133798.11,EGP,2026-01-05 06:00:00
L0006693,INV-2024-003273,INV,,2024-06-25,REP-063,CUST-00800,UAE,CL-BKP,4.0,4407.0,0.1672,14680.6,AED,2026-01-05 06:00:00
L0019322,INV-2025-009370,INV,,2025-05-27,REP-020,CUST-00135,Egypt,CL-IAAS-S,2.0,89874.9,0.0584,169252.41,EGP,2026-01-05 06:00:00
L0020422,INV-2025-009925,INV,,2025-06-05,REP-003,CUST-00040,Egypt,CN-FIB-100,1.0,120257.04,0.1116,106836.35,EGP,2026-01-05 06:00:00
L0027013,INV-2025-013092,INV,,2025-10-06,REP-063,CUST-00816,UAE,DV-SW48,8.0,8079.5,0.1987,51792.83,AED,2026-01-05 06:00:00
L0016999,INV-2025-008233,INV,,2025-03-29,REP-026,CUST-00334,Egypt,CY-EDR,1.0,146846.7,0.1616,123116.27,EGP,2026-01-05 06:00:00
L0008749,INV-2024-004257,INV,,2024-08-25,REP-063,CUST-00816,UAE,CN-FIB-100,2.0,8814.0,0.189,14296.31,AED,2026-01-05 06:00:00
L0028915,INV-2025-014024,INV,,2025-12-18,REP-002,CUST-00046,EGY,MS-HELP,-2.0,242177.76,0.1314,-420711.2,EGP,2026-01-05 06:00:00
L0018654,INV-2025-009049,INV,,2025-04-30,REP-051,CUST-00714,UAE,DV-AP,2.0,1652.62,0.2034,2632.95,AED,2026-01-05 06:00:00
L0017584,INV-2025-008501,INV,,2025-03-27,REP-071,CUST-00807,UAE,DV-RTR,3.0,4039.75,0.2125,9543.91,AED,2026-01-05 06:00:00
L0011082,INV-2024-005350,INV,,2024-10-27,REP-059,CUST-00794,uae,DV-AP,3.0,1652.62,0.1428,4249.88,AED,2026-01-05 06:00:00
L0004344,INV-2024-002140,INV,,2024-05-30,REP-001,CUST-00038,Egypt,MS-HELP,1.0,229846.56,0.1393,197828.93,EGP,2026-01-05 06:00:00
L0017361,INV-2025-008401,INV,,2025-03-28,REP-045,CUST-00526,Saudi Arabia,CL-PROD,5.0,5625.0,0.0973,25388.44,SAR,2026-01-05 06:00:00
L0013181,INV-2024-006360,INV,,2024-12-30,REP-026,CUST-00365,Egypt,CL-BKP,1.0,57316.68,0.1919,46317.61,EGP,2026-01-05 06:00:00
L0012204,INV-2024-005900,INV,,2024-11-28,REP-049,CUST-00720,UAE,MS-HELP,3.0,17628.0,0.1166,46717.73,AED,2026-01-05 06:00:00
L0030957,CN-2024-00124,CN,INV-2024-005087,2024-11-08,REP-024,CUST-00364,Egypt,CN-SDWAN,-2.0,173927.52,0.1938,-280440.73,EGP,2026-01-05 06:00:00
L0012045,INV-2024-005809,INV,,2024-11-09,REP-043,CUST-00506,Saudi Arabia,CL-PROD,1.0,5625.0,0.0374,5414.62,SAR,2026-01-05 06:00:00
L0019724,INV-2025-009568,INV,,2025-05-03,REP-040,CUST-00474,Saudi Arabia,CY-EDR,2.0,11250.0,0.0,22500.0,SAR,2026-01-05 06:00:00
L0006880,INV-2024-003366,INV,,2024-07-20,REP-006,CUST-00017,Egypt,CL-BKP,16.0,58137.24,0.1716,770574.23,EGP,2026-01-05 06:00:00
L0026688,INV-2025-012955,INV,,2025-10-31,REP-045,CUST-00526,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.1153,7962.3,SAR,2026-01-05 06:00:00
L0016454,INV-2025-007943,INV,,2025-02-13,REP-066,CUST-00886,Oman,CL-PROD,1.0,576.75,0.0269,561.24,OMR,2026-01-05 06:00:00
L0019448,INV-2025-009442,INV,,2025-05-09,REP-021,CUST-00343,Egypt,CL-BKP,2.0,59916.6,0.2263,92714.95,EGP,2026-01-05 06:00:00
L0030000,INV-2025-014555,INV,,2025-12-13,REP-047,CUST-00476,Saudi Arabia,CY-EDR,1.0,11250.0,0.0245,10974.38,SAR,2026-01-05 06:00:00
L0005155,INV-2024-002554,INV,,2024-05-28,REP-047,CUST-00571,Saudi Arabia,CY-EDR,1.0,11250.0,0.0256,10962.0,SAR,2026-01-05 06:00:00
L0016274,INV-2025-007858,INV,,2025-02-09,REP-053,CUST-00720,UAE,CY-EDR,2.0,11017.5,0.0779,20318.47,AED,2026-01-05 06:00:00
L0022641,INV-2025-011012,INV,,2025-07-25,REP-044,CUST-00580,Saudi Arabia,MS-HELP,1.0,18000.0,0.0155,17721.0,SAR,2026-01-05 06:00:00
L0003936,INV-2024-001939,INV,,2024-04-26,REP-044,CUST-00458,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.021,8811.0,SAR,2026-01-05 06:00:00
L0027280,INV-2025-013234,INV,,2025-11-29,REP-002,CUST-00007,Egypt,CY-EDR,1.0,150432.3,0.1542,127235.64,EGP,2026-01-05 06:00:00
L0005936,INV-2024-002931,INV,,2024-06-27,REP-024,CUST-00365,Egypt,dv-ap ,2.0,21652.52,0.2188,33829.9,EGP,2026-01-05 06:00:00
L0004937,INV-2024-002425,INV,,2024-05-27,REP-035,CUST-00394,KSA,CL-PROD,8.0,5625.0,0.1511,38200.5,SAR,2026-01-05 06:00:00
L0030605,INV-2025-014826,INV,,2025-12-30,REP-080,CUST-00970,Oman,DV-RTR,1.0,422.95,0.0533,400.41,OMR,2026-01-05 06:00:00
L0001233,INV-2024-000604,INV,,2024-02-25,REP-017,CUST-00173,Egypt,CN-FIB-100,1.0,74160.0,0.0115,73307.16,EGP,2026-01-05 06:00:00
L0005648,INV-2024-002769,INV,,2024-06-28,REP-010,CUST-00300,Egypt,CN-FIB-100,1.0,115480.08,0.0802,106218.58,EGP,2026-01-05 06:00:00
L0025317,INV-2025-012278,INV,,2025-09-12,REP-076,CUST-00487,Saudi Arabia,CY-EDR,2.0,11250.0,0.0206,22036.5,SAR,2026-01-05 06:00:00
L0030393,INV-2025-014718,INV,,2025-12-25,REP-071,CUST-00818,UAE,CY-EDR,1.0,11017.5,0.222,8571.62,AED,2026-01-05 06:00:00
L0025149,INV-2025-012183,INV,,2025-09-21,REP-042,CUST-00511,Saudi Arabia,PS-TRN,1.0,5625.0,0.0613,5280.19,SAR,2026-01-05 06:00:00
L0003205,INV-2024-001569,INV,,2024-03-29,REP-067,CUST-00872,Oman,CL-BKP,1.0,461.4,0.1079,411.61,OMR,2026-01-05 06:00:00
L0013554,INV-2024-006537,INV,,2024-12-11,REP-045,CUST-00618,Saudi Arabia,CL-BKP,4.0,4500.0,0.0993,16212.6,SAR,2026-01-05 06:00:00
L0006297,INV-2024-003109,INV,,2024-06-06,REP-045,CUST-00631,Saudi Arabia,CL-BKP,1.0,4500.0,0.0861,4112.55,SAR,2026-01-05 06:00:00
L0000695,INV-2024-000331,INV,,2024-01-04,REP-051,CUST-00723,UAE,CY-EDR,10.0,11017.5,0.1769,90685.04,AED,2026-01-05 06:00:00
L0000222,INV-2024-000105,INV,,2024-01-27,REP-017,CUST-00171,Egypt,DV-AP,1.0,13905.0,0.0168,13671.4,EGP,2026-01-05 06:00:00
L0017439,INV-2025-008444,INV,,2025-03-11,REP-050,CUST-00726,UAE,MS-HELP,1.0,17628.0,0.114,15618.41,AED,2026-01-05 06:00:00
L0025635,INV-2025-012409,INV,,2025-09-14,REP-092,CUST-00812,UAE,DV-SW48,5.0,8079.5,0.1816,33061.31,AED,2026-01-05 06:00:00
L0002983,INV-2024-001462,INV,,11/03/2024,REP-051,CUST-00769,UAE,MS-HELP,1.0,4800.0,0.1686,3990.72,USD,2026-01-05 06:00:00
L0019883,INV-2025-009654,INV,,2025-05-27,REP-046,CUST-00456,Saudi Arabia,DV-AP,1.0,1687.5,0.0369,1625.23,SAR,2026-01-05 06:00:00
L0030613,INV-2025-014830,INV,,2025-12-29,REP-080,CUST-00868,Oman,DV-AP,5.0,173.02,0.0876,789.32,OMR,2026-01-05 06:00:00
L0027956,INV-2025-013562,INV,,30/11/2025,REP-035,CUST-00433,Saudi Arabia,MS-HELP,1.0,18000.0,0.1425,15435.0,SAR,2026-01-05 06:00:00
L0001139,INV-2024-000543,INV,,2024-02-22,REP-014,CUST-00294,Egypt,CL-BKP,2.0,37080.0,0.084,67930.56,EGP,2026-01-05 06:00:00
L0004739,INV-2024-002343,INV,,2024-05-30,REP-022,CUST-00358,Egypt,CL-BKP,1.0,57461.64,0.1855,46802.51,EGP,2026-01-05 06:00:00
L0011988,INV-2024-005778,INV,,2024-11-28,REP-040,CUST-00693,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.0402,12957.3,SAR,2026-01-05 06:00:00
L0000548,INV-2024-000269,INV,,2024-01-27,REP-043,CUST-00531,Saudi Arabia,DV-AP,4.0,1687.5,0.0748,6245.1,SAR,2026-01-05 06:00:00
L0012350,INV-2024-005948,INV,,2024-11-07,REP-072,CUST-00772,UAE,CY-EDR,1.0,11017.5,0.1018,9895.92,AED,2026-01-05 06:00:00
L0002937,INV-2024-001446,INV,,2024-03-13,REP-047,CUST-00694,Saudi Arabia,CN-SDWAN,2.0,13500.0,0.0508,25628.4,SAR,2026-01-05 06:00:00
L0029909,INV-2025-014501,INV,,2025-12-20,REP-043,CUST-00700,Saudi Arabia,CY-EDR,1.0,11250.0,0.0567,10612.12,SAR,2026-01-05 06:00:00
L0021915,INV-2025-010660,INV,,2025-06-29,REP-084,CUST-00942,Oman,DV-RTR,2.0,422.95,0.1053,756.83,OMR,2026-01-05 06:00:00
L0013930,INV-2024-006704,INV,,2024-12-16,REP-059,CUST-00788,UAE,CL-BKP,1.0,4407.0,0.1672,3670.15,AED,2026-01-05 06:00:00
L0010682,INV-2024-005163,INV,,2024-10-14,REP-037,CUST-00441,Saudi Arabia,CN-MPLS,2.0,9000.0,0.1245,15759.0,USD,2026-01-05 06:00:00
L0029813,INV-2025-014442,INV,,2025-12-15,REP-038,CUST-00487,Saudi Arabia,CY-EDR,3.0,11250.0,0.1183,29757.38,SAR,2026-01-05 06:00:00
L0028790,INV-2025-013954,INV,,2025-11-16,REP-080,CUST-00852,Oman,CL-BKP,2.0,461.4,0.0601,867.34,OMR,2026-01-05 06:00:00
L0016290,INV-2025-007864,INV,,2025-02-09,REP-054,CUST-00723,UAE,CN-FIB-100,1.0,8814.0,0.1196,7759.85,AED,2026-01-05 06:00:00
L0028857,INV-2025-013991,INV,,2025-11-11,REP-081,CUST-00872,Oman,CL-BKP,1.0,461.4,0.0485,439.02,OMR,2026-01-05 06:00:00
L0022434,INV-2025-010910,INV,,2025-07-20,REP-032,CUST-00443,Saudi Arabia,CN-MPLS,1.0,9000.0,0.1017,8084.7,USD,2026-01-05 06:00:00
L0006224,INV-2024-003064,INV,,2024-06-04,REP-041,CUST-00583,Saudi Arabia,CY-EDR,1.0,11250.0,0.0662,10505.25,SAR,2026-01-05 06:00:00
L0026538,INV-2025-012865,INV,,2025-10-28,REP-038,CUST-00646,Saudi Arabia,PS-IMPL,4.0,3000.0,0.1056,10732.8,SAR,2026-01-05 06:00:00
L0015384,INV-2025-007416,INV,,2025-02-20,REP-003,CUST-00065,Egypt,CN-SDWAN,6.0,176805.72,0.088,967480.9,EGP,2026-01-05 06:00:00
L0001764,INV-2024-000878,INV,,2024-02-26,REP-047,CUST-00509,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.0236,13181.4,SAR,2026-01-05 06:00:00
L0017514,INV-2025-008471,INV,,2025-03-04,REP-056,CUST-00728,UAE,CN-FIB-100,1.0,8814.0,0.1077,7864.73,AED,2026-01-05 06:00:00
L0007294,INV-2024-003572,INV,,2024-07-03,REP-026,CUST-00359,Egypt,CY-FW,1.0,290686.2,0.1811,238042.93,EGP,2026-01-05 06:00:00
L0002878,INV-2024-001411,INV,,2024-03-01,REP-045,CUST-00515,Saudi Arabia,CL-PROD,3.0,5625.0,0.0913,15334.31,SAR,2026-01-05 06:00:00
L0030847,CN-2024-00067,CN,INV-2024-003015,2024-11-10,REP-037,CUST-00376,Saudi Arabia,CN-FIB-100,-1.0,2400.0,0.082,-2203.2,USD,2026-01-05 06:00:00
L0020183,INV-2025-009791,INV,,2025-05-22,REP-071,CUST-00810,UAE,CL-IAAS-S,15.0,6610.5,0.1923,80089.51,AED,2026-01-05 06:00:00
L0000066,INV-2024-000024,INV,,2024-01-18,REP-006,CUST-00013,Egypt,CL-PROD,5.0,46350.0,0.1392,199490.4,EGP,2026-01-05 06:00:00
L0007632,INV-2024-003725,INV,,11/07/2024,REP-055,CUST-00750,UAE,CY-EDR,7.0,11017.5,0.0618,72356.33,AED,2026-01-05 06:00:00
L0000563,INV-2024-000277,INV,,2024-01-23,REP-044,CUST-00615,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0443,8601.3,SAR,2026-01-05 06:00:00
L0010289,INV-2024-004978,INV,,2024-10-03,REP-011,CUST-00268,Egypt,CL-BKP,1.0,58395.6,0.0478,55604.29,EGP,2026-01-05 06:00:00
L0014053,INV-2024-006762,INV,,2024-12-28,REP-065,CUST-00852,Oman,CN-FIB-100,1.0,922.8,0.009,914.49,OMR,2026-01-05 06:00:00
L0015405,INV-2025-007423,INV,,2025-02-26,REP-004,CUST-00022,Egypt,MS-HELP,1.0,235740.96,0.1104,209715.16,EGP,2026-01-05 06:00:00
L0017349,INV-2025-008393,INV,,2025-03-10,REP-044,CUST-00618,Saudi Arabia,CL-PROD,2.0,5625.0,0.0464,10728.0,SAR,2026-01-05 06:00:00
L0004996,INV-2024-002452,INV,,2024-05-30,REP-039,CUST-00587,Saudi Arabia,CL-BKP,3.0,4500.0,0.1099,12016.35,SAR,2026-01-05 06:00:00
L0028379,INV-2025-013765,INV,,2025-11-28,REP-051,CUST-00761,UAE,CY-EDR,4.0,11017.5,0.1837,35974.34,AED,2026-01-05 06:00:00
L0009870,INV-2024-004786,INV,,2024-09-26,REP-060,CUST-00790,UAE,CN-SDWAN,1.0,13221.0,0.1767,10884.85,AED,2026-01-05 06:00:00
L0001242,INV-2024-000608,INV,,2024-02-12,REP-018,CUST-00210,Egypt,CL-PROD,1.0,46350.0,0.0916,42104.34,EGP,2026-01-05 06:00:00
L0016385,INV-2025-007907,INV,,2025-02-15,REP-060,CUST-00814,U.A.E,CY-EDR,1.0,11017.5,0.2048,8761.12,AED,2026-01-05 06:00:00
L0009749,INV-2024-004735,INV,,2024-09-04,REP-053,CUST-00717,UAE,CY-EDR,1.0,11017.5,0.0883,10044.65,AED,2026-01-05 06:00:00
L0004502,INV-2024-002196,INV,,2024-05-30,REP-010,CUST-00166,Egypt,CN-FIB-100,1.0,114923.28,0.0179,112866.15,EGP,2026-01-05 06:00:00
L0025809,INV-2025-012509,INV,,2025-09-09,REP-084,CUST-00835,Oman,CN-FIB-100,1.0,922.8,0.1246,807.82,OMR,2026-01-05 06:00:00
L0021407,INV-2025-010409,INV,,2025-06-30,REP-045,CUST-00485,KSA,CL-BKP,1.0,4500.0,0.1092,4008.6,SAR,2026-01-05 06:00:00
L0011463,INV-2024-005525,INV,,2024-11-01,REP-011,CUST-00315,Egypt,MS-HELP,1.0,231903.36,0.0401,222604.04,EGP,2026-01-05 06:00:00
L0019679,INV-2025-009544,INV,,2025-05-05,REP-075,CUST-00378,Saudi Arabia,PS-IMPL,9.0,3000.0,0.0821,24783.3,SAR,2026-01-05 06:00:00
L0007597,INV-2024-003714,INV,,2024-07-07,REP-051,CUST-00736,UAE,MS-HELP,1.0,17628.0,0.1464,15047.26,AED,2026-01-05 06:00:00
L0019609,INV-2025-009517,INV,,2025-05-04,REP-033,CUST-00394,Saudi Arabia,CY-EDR,1.0,11250.0,0.0526,10658.25,SAR,2026-01-05 06:00:00
L0015942,INV-2025-007684,INV,,2025-02-28,REP-075,CUST-00426,Saudi Arabia,PS-TRN,5.0,5625.0,0.1535,23807.81,SAR,2026-01-05 06:00:00
L0009602,INV-2024-004666,INV,,2024-09-28,REP-043,CUST-00508,Saudi Arabia,CL-BKP,1.0,4500.0,0.0778,4149.9,SAR,2026-01-05 06:00:00
L0027465,INV-2025-013315,INV,,2025-11-26,REP-011,CUST-00297,Egypt,CL-IAAS-S,1.0,90259.38,0.0467,86044.27,EGP,2026-01-05 06:00:00
L0025663,INV-2025-012420,INV,,2025-09-08,REP-065,CUST-00857,Oman,CL-BKP,1.0,461.4,0.0,461.4,OMR,2026-01-05 06:00:00
L0026220,INV-2025-012723,INV,,2025-10-24,REP-077,CUST-00317,Egypt,CN-FIB-100,1.0,118945.44,0.0649,111225.88,EGP,2026-01-05 06:00:00
L0009603,INV-2024-004666,INV,,2024-09-28,REP-043,CUST-00508,saudi arabia,CN-FIB-100,1.0,9000.0,0.0644,8420.4,SAR,2026-01-05 06:00:00
L0029761,INV-2025-014421,INV,,2025-12-04,REP-075,CUST-00428,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.1085,12035.25,SAR,2026-01-05 06:00:00
L0027417,INV-2025-013288,INV,,2025-11-01,REP-009,CUST-00038,Egypt,CL-PROD,2.0,75216.15,0.0913,136697.83,EGP,2026-01-05 06:00:00
L0005855,INV-2024-002888,INV,,2024-06-26,REP-020,CUST-00170,Egypt,DV-AP,1.0,21652.52,0.0499,20572.06,EGP,2026-01-05 06:00:00
L0005549,INV-2024-002734,INV,,2024-06-16,REP-004,CUST-00018,Egypt,MS-HELP,1.0,230960.16,0.0867,210935.91,EGP,2026-01-05 06:00:00
L0009201,INV-2024-004477,INV,,2024-09-17,REP-019,CUST-00103,Egypt,CY-EDR,1.0,144710.7,0.091,131542.03,EGP,2026-01-05 06:00:00
L0023909,INV-2025-011626,INV,,2025-08-29,REP-048,CUST-00735,UAE,MS-COLO,1.0,35256.0,0.195,28381.08,AED,2026-01-05 06:00:00
L0026799,INV-2025-013009,INV,,2025-10-06,REP-050,CUST-00761,UAE,CN-FIB-1G,1.0,51415.0,0.1353,44458.55,AED,2026-01-05 06:00:00
L0005010,INV-2024-002461,INV,,2024-05-23,REP-039,CUST-00526,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.114,11961.0,SAR,2026-01-05 06:00:00
L0012000,INV-2024-005783,INV,,2024-11-30,REP-040,CUST-00528,Saudi Arabia,CL-BKP,1.0,4500.0,0.0,4500.0,SAR,2026-01-05 06:00:00
L0003345,INV-2024-001631,INV,,2024-04-01,REP-008,CUST-00043,Egypt,CN-FIB-100,1.0,115056.96,0.0793,105932.94,EGP,2026-01-05 06:00:00
L0018181,INV-2025-008812,INV,,2025-04-07,REP-027,CUST-00372,Egypt,CY-FW,1.0,294798.0,0.232,226404.86,EGP,2026-01-05 06:00:00
L0017953,INV-2025-008698,INV,,2025-04-28,REP-020,CUST-00123,Egypt,DV-AP,5.0,22109.85,0.0747,102291.22,EGP,2026-01-05 06:00:00
L0021532,INV-2025-010473,INV,,2025-06-25,REP-051,CUST-00713,UAE,DV-AP,4.0,450.0,0.1283,1569.06,USD,2026-01-05 06:00:00
L0007295,INV-2024-003573,INV,,2024-07-09,REP-027,CUST-00341,Egypt,DV-RTR,5.0,53292.47,0.1824,217859.62,EGP,2026-01-05 06:00:00
L0003256,INV-2024-001599,INV,,2024-04-20,REP-002,CUST-00043,Egypt,MS-HELP,1.0,230113.92,0.1258,201165.59,EGP,2026-01-05 06:00:00
L0013445,INV-2024-006474,INV,,2024-12-15,REP-042,CUST-00541,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0443,8601.3,SAR,2026-01-05 06:00:00
L0002943,INV-2024-001449,INV,,2024-03-04,REP-048,CUST-00764,UAE,MS-HELP,1.0,17628.0,0.1639,14738.77,AED,2026-01-05 06:00:00
L0000048,INV-2024-000016,INV,,2024-01-17,REP-005,CUST-00003,Egypt,MS-HELP,1.0,148320.0,0.1682,123372.58,EGP,2026-01-05 06:00:00
L0003076,INV-2024-001498,INV,,2024-03-05,REP-057,CUST-00790,UAE,DV-RTR,2.0,4039.75,0.1649,6747.19,AED,2026-01-05 06:00:00
L0024416,INV-2025-011837,INV,,2025-09-26,REP-082,CUST-00053,Egypt,CN-FIB-100,1.0,120147.84,0.0916,109142.3,EGP,2026-01-05 06:00:00
L0000178,INV-2024-000079,INV,,2024-01-16,REP-014,CUST-00129,Egypt,CL-PROD,1.0,46350.0,0.0205,45399.82,EGP,2026-01-05 06:00:00
L0016054,INV-2025-007748,INV,,2025-02-26,REP-042,CUST-00627,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.0485,12845.25,SAR,2026-01-05 06:00:00
L0022614,INV-2025-010996,INV,,2025-07-27,REP-043,CUST-00589,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0463,8583.3,SAR,2026-01-05 06:00:00
L0017590,INV-2025-008503,INV,,2025-03-10,REP-071,CUST-00779,UAE,DV-AP,1.0,1652.62,0.1872,1343.25,AED,2026-01-05 06:00:00
L0022809,INV-2025-011081,INV,,2025-07-27,REP-072,CUST-00719,UAE,CN-FIB-100,4.0,8814.0,0.0877,32164.05,AED,2026-01-05 06:00:00
L0022382,INV-2025-010887,INV,,2025-07-07,REP-026,CUST-00372,Egypt,CL-BKP,1.0,59431.2,0.1786,48816.79,EGP,2026-01-05 06:00:00
L0006456,INV-2024-003181,INV,,2024-06-29,REP-053,CUST-00717,UAE,CL-PROD,5.0,5508.75,0.1032,24701.24,AED,2026-01-05 06:00:00
L0008766,INV-2024-004265,INV,,2024-08-31,REP-071,CUST-00798,UAE,CL-BKP,2.0,4407.0,0.2041,7015.06,AED,2026-01-05 06:00:00
L0003817,INV-2024-001873,INV,,2024-04-15,REP-039,CUST-00484,Saudi Arabia,DV-AP,11.0,1687.5,0.0613,17424.62,SAR,2026-01-05 06:00:00
L0029570,INV-2025-014357,INV,,2025-12-26,REP-029,CUST-00382,Saudi Arabia,CN-FIB-1G,2.0,52500.0,0.1361,90709.5,SAR,2026-01-05 06:00:00
